marca;preco;loja;link
Placa De Vídeo Asus Dual Geforce, Rtx 4060 Ti, Oc Edition, 8GB, GDDR6, 128 Bits - Dual-rtx4060ti-08g;R$ 3.591,00;Kabum;https://www.kabum.com.br/produto/536965/placa-de-video-asus-dual-geforce-rtx-4060-ti-oc-edition-8gb-gddr6-128-bits-dual-rtx4060ti-08g
Placa de Vídeo GeForce RTX 4070 1-Click OC 3X Galax NVIDIA Geforce, 12GB GDDR6X, DLSS, Ray Tracing - 527200-0658;R$ 3.699,99;Kabum;https://www.kabum.com.br/produto/485264/placa-de-video-geforce-rtx-4070-1-click-oc-3x-galax-nvidia-geforce-12gb-gddr6x-dlss-ray-tracing-527200-0658
Suporte Para Placa De Vídeo Ntc, R10, Preto - R10blk;R$ 25,38;Kabum;https://www.kabum.com.br/produto/505855/suporte-para-placa-de-video-ntc-r10-preto-r10blk
Placa de Vídeo Pcyes NVIDIA GeForce G 210, 1 GB DDR3 - PVG2101GBR364LP;R$ 129,99;Kabum;https://www.kabum.com.br/produto/441114/placa-de-video-pcyes-nvidia-geforce-g-210-1-gb-ddr3-pvg2101gbr364lp
Placa de Vídeo RTX 4070 Ti Ventus MSI NVIDIA GeForce, 12 GB GDDR6X, DLSS 3, Ray Tracing  - GeForce RTX 4070 Ti VENTUS 3X 12G OC;R$ 5.199,99;Kabum;https://www.kabum.com.br/produto/403373/placa-de-video-rtx-4070-ti-ventus-msi-nvidia-geforce-12-gb-gddr6x-dlss-3-ray-tracing-geforce-rtx-4070-ti-ventus-3x-12g-oc
Placa de vídeo MSI NVIDIA RTX 4070 GDDR6x Ventus 2X, OC, Ray Tracing, 192 Bits - 912-v513-063;R$ 4.199,00;Kabum;https://www.kabum.com.br/produto/461853/placa-de-video-msi-nvidia-rtx-4070-gddr6x-ventus-2x-oc-ray-tracing-192-bits-912-v513-063
Placa de vídeo RTX 4070 Super 1-Click OC 2X Galax NVIDIA GeForce, 12GB GDDR6X, DLSS, Ray Trancing - 4895147155517;R$ 4.099,99;Kabum;https://www.kabum.com.br/produto/518722/placa-de-video-rtx-4070-super-1-click-oc-2x-galax-nvidia-geforce-12gb-gddr6x-dlss-ray-trancing-4895147155517
Placa de Vídeo RTX 4090 ROG Strix Edition Asus NVIDIA GeForce, 24 GB GDDR6X, ARGB, DLSS, Ray Tracing, Branco - ROG-STRIX-RTX4090-O24G-WHITE;R$ 12.999,99;Kabum;https://www.kabum.com.br/produto/419113/placa-de-video-rtx-4090-rog-strix-edition-asus-nvidia-geforce-24-gb-gddr6x-argb-dlss-ray-tracing-branco-rog-strix-rtx4090-o24g-white
Placa de vídeo RTX 4070 Ti Super EX OC Galax NVIDIA GeForce, 16GB GDDR6X - 527200-0679;R$ 5.599,99;Kabum;https://www.kabum.com.br/produto/518723/placa-de-video-rtx-4070-ti-super-ex-oc-galax-nvidia-geforce-16gb-gddr6x-527200-0679
Placa de Vídeo RTX 4090 Asus NVIDIA ROG Strix, 24 GB GDDR6X, ARGB, DLSS, Ray Tracing - ROG-STRIX-RTX4090-O24G-GAMING;R$ 14.999,99;Kabum;https://www.kabum.com.br/produto/387449/placa-de-video-rtx-4090-asus-nvidia-rog-strix-24-gb-gddr6x-argb-dlss-ray-tracing-rog-strix-rtx4090-o24g-gaming
Placa de Vídeo RTX 4070 Ti Super OC Gaming Verto EPIC-X RGB Triple Fan PNY NVIDIA GeForce, 16GB GDDR6X, DLSS 3, Ray Tracing - VCG4070TS16TFXXPB1-O;R$ 5.699,99;Kabum;https://www.kabum.com.br/produto/520759/placa-de-video-rtx-4070-ti-super-oc-gaming-verto-epic-x-rgb-triple-fan-pny-nvidia-geforce-16gb-gddr6x-dlss-3-ray-tracing-vcg4070ts16tfxxpb1-o
Placa De Vídeo RTX 4060 TI Ventus 2x Oc, MSI, Nvidia, 8GB, GDDR6 - 912-V515-024;R$ 2.914,00;Kabum;https://www.kabum.com.br/produto/475205/placa-de-video-rtx-4060-ti-ventus-2x-oc-msi-nvidia-8gb-gddr6-912-v515-024
Placa de Vídeo R5 230  PCYes Projeto Edge Low Profile NVIDIA GeForce, 2GB DDR3 - PPER230DR3LPBR;R$ 169,99;Kabum;https://www.kabum.com.br/produto/537367/placa-de-video-r5-230-pcyes-projeto-edge-low-profile-nvidia-geforce-2gb-ddr3-pper230dr3lpbr
Placa de Vídeo RX 7900 XT Phantom Gaming ASRock AMD, 20 GB GDDR6, ARGB - 90-GA3XZZ-00UANF;R$ 4.999,99;Kabum;https://www.kabum.com.br/produto/403271/placa-de-video-rx-7900-xt-phantom-gaming-asrock-amd-20-gb-gddr6-argb-90-ga3xzz-00uanf
Placa de vídeo RTX 4070 Ti Super SG Galax NVIDIA GeForce, 16GB, GDDR6X, DLSS, Ray Tracing - 47UZM6MD6MER;R$ 5.999,99;Kabum;https://www.kabum.com.br/produto/518725/placa-de-video-rtx-4070-ti-super-sg-galax-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing-47uzm6md6mer
Placa de Vídeo RX 7700 XT Phantom Gaming 12G OC ASRock AMD Radeon, 12GB, GDDR6, Ray Tracing - 90-GA4LZZ-00UANF;R$ 3.099,99;Kabum;https://www.kabum.com.br/produto/482462/placa-de-video-rx-7700-xt-phantom-gaming-12g-oc-asrock-amd-radeon-12gb-gddr6-ray-tracing-90-ga4lzz-00uanf
Placa de Vídeo RTX 4080 Super MSI 16G Ventus 3X OC NVIDIA GeForce, 16GB GDDR6X, DLSS, Ray Tracing;R$ 7.299,99;Kabum;https://www.kabum.com.br/produto/520528/placa-de-video-rtx-4080-super-msi-16g-ventus-3x-oc-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing
Placa De Vídeo Galax NVIDIA GeForce RTX 4070, 12GB, GDDR6X, Ex Gamer, White - 47NOM7MD7KWH;R$ 5.783,70;Kabum;https://www.kabum.com.br/produto/457920/placa-de-video-galax-nvidia-geforce-rtx-4070-12gb-gddr6x-ex-gamer-white-47nom7md7kwh
Placa de Vídeo RX 7700 XT Gaming OC Gigabyte AMD, 12GB GDDR6, RGB, 192 Bits - GV-R77XTGAMING OC-12GD;R$ 2.999,99;Kabum;https://www.kabum.com.br/produto/495213/placa-de-video-rx-7700-xt-gaming-oc-gigabyte-amd-12gb-gddr6-rgb-192-bits-gv-r77xtgaming-oc-12gd
Placa de Vídeo RTX 4090 Gaming Trio 24G MSI NVIDIA GeForce, 24GB GDDR6X, DLSS, Ray Tracing, G-Sync;R$ 11.999,99;Kabum;https://www.kabum.com.br/produto/534159/placa-de-video-rtx-4090-gaming-trio-24g-msi-nvidia-geforce-24gb-gddr6x-dlss-ray-tracing-g-sync
Placa de Vídeo Quadro T400 PNY NVIDIA, 4GB, GDDR6, PCIe 3.0 - VCNT4004GB-PB;R$ 1.099,99;Kabum;https://www.kabum.com.br/produto/301519/placa-de-video-quadro-t400-pny-nvidia-4gb-gddr6-pcie-3-0-vcnt4004gb-pb
Placa de Vídeo RX 7700 XT Steel Legend 12G OC ASRock AMD Radeon, 12GB, GDDR6,AMD RDNA 3, Ray Tracing - 90-GA4PZZ-00UANF;R$ 2.999,99;Kabum;https://www.kabum.com.br/produto/482463/placa-de-video-rx-7700-xt-steel-legend-12g-oc-asrock-amd-radeon-12gb-gddr6-amd-rdna-3-ray-tracing-90-ga4pzz-00uanf
Placa de Vídeo PNY GeForce RTX 4090 XLR8 Gaming Verto Epic-x NVIDIA GeForce RGB, 24 GB GDDR6X, DLSS, Ray Tracing - VCG409024TFXXPB1-O;R$ 11.299,99;Kabum;https://www.kabum.com.br/produto/397573/placa-de-video-pny-geforce-rtx-4090-xlr8-gaming-verto-epic-x-nvidia-geforce-rgb-24-gb-gddr6x-dlss-ray-tracing-vcg409024tfxxpb1-o
Placa de Vídeo RX 7600 Challenger ASRock AMD Radeon,  8GB GDDR6 - 90-GA41ZZ-00UANF;R$ 1.699,99;Kabum;https://www.kabum.com.br/produto/459144/placa-de-video-rx-7600-challenger-asrock-amd-radeon-8gb-gddr6-90-ga41zz-00uanf
Placa de Vídeo RTX 4080 Super OC Gaming Verto Triple Fan PNY NVIDIA GeForce, 16GB GDDR6X, DLSS 3, Ray Tracing - VCG4080S16TFXPB1-O;R$ 6.999,99;Kabum;https://www.kabum.com.br/produto/520760/placa-de-video-rtx-4080-super-oc-gaming-verto-triple-fan-pny-nvidia-geforce-16gb-gddr6x-dlss-3-ray-tracing-vcg4080s16tfxpb1-o
Placa de Vídeo RTX 4070 ASUS Dual O12G Evo, 12GB GDDR6X, DLSS3, Ray Tracing, G-Sync - 90YV0J15-M0NA00;R$ 3.749,99;Kabum;https://www.kabum.com.br/produto/534535/placa-de-video-rtx-4070-asus-dual-o12g-evo-12gb-gddr6x-dlss3-ray-tracing-g-sync-90yv0j15-m0na00
Placa de Video RTX 4090 XLR8 Gaming Verto Edition PNY NVIDIA Geforce, 24GB GDDR6X, RGB, DLSS, Ray Tracing - VCG409024TFXXPB1;R$ 11.299,99;Kabum;https://www.kabum.com.br/produto/388795/placa-de-video-rtx-4090-xlr8-gaming-verto-edition-pny-nvidia-geforce-24gb-gddr6x-rgb-dlss-ray-tracing-vcg409024tfxxpb1
Placa De Vídeo Asus Nvidia Geforce RTX 4060, Dual White Oc, 8GB, GDDR6, 128 Bits - Dual-Rtx4060-O8g;R$ 2.835,00;Kabum;https://www.kabum.com.br/produto/537161/placa-de-video-asus-nvidia-geforce-rtx-4060-dual-white-oc-8gb-gddr6-128-bits-dual-rtx4060-o8g
Placa De Vídeo Asus Geforce, Rtx 4060 Ti, Dual, White Oc 8g, GDDR6 128 Bits - Dual-rtx4060ti-o8g-white;R$ 2.548,32;Kabum;https://www.kabum.com.br/produto/536972/placa-de-video-asus-geforce-rtx-4060-ti-dual-white-oc-8g-gddr6-128-bits-dual-rtx4060ti-o8g-white
Placa de Vídeo  RTX 4080 XLR8 Gaming Verto Epic-x RGB PNY NVIDIA GeForce, 16 GB GDDR6X, DLSS, Ray Tracing - VCG408016TFXXPB1-O;R$ 7.699,99;Kabum;https://www.kabum.com.br/produto/397576/placa-de-video-rtx-4080-xlr8-gaming-verto-epic-x-rgb-pny-nvidia-geforce-16-gb-gddr6x-dlss-ray-tracing-vcg408016tfxxpb1-o
Suporte para GPU Cooler Master, ARGB, 510mm, Vidro Temperado, 20.1 - MCA-U000R-GSBTG-00;R$ 139,99;Kabum;https://www.kabum.com.br/produto/292681/suporte-para-gpu-cooler-master-argb-510mm-vidro-temperado-20-1-mca-u000r-gsbtg-00
Placa de Vídeo Afox NVIDIA GeForce GT740, 4GB GDDR5, 128 Bits, HDMI, DVI, VGA - AF740-4096D5H2-V2;R$ 615,91;Kabum;https://www.kabum.com.br/produto/268264/placa-de-video-afox-nvidia-geforce-gt740-4gb-gddr5-128-bits-hdmi-dvi-vga-af740-4096d5h2-v2
Placa de Vídeo Intel Arc A750 Challenger D ASRock, 8 GB GDDR6 - 90-GA3HZZ-00UANF;R$ 1.499,99;Kabum;https://www.kabum.com.br/produto/394074/placa-de-video-intel-arc-a750-challenger-d-asrock-8-gb-gddr6-90-ga3hzz-00uanf
Placa de Vídeo R5 220 PCYes Projeto Edge Low Profile, AMD Radeon 2GB, DDR3 - PPER5DR3LPBR;R$ 169,99;Kabum;https://www.kabum.com.br/produto/535162/placa-de-video-r5-220-pcyes-projeto-edge-low-profile-amd-radeon-2gb-ddr3-pper5dr3lpbr
Placa de Vídeo RTX 4060 Ti Aero OC 8G Gigabyte NVIDIA GeForce, 8GB GDDR6, 128bits, RGB, DLSS, Ray Tracing - GV-N406TAERO OC-8GD;R$ 2.999,99;Kabum;https://www.kabum.com.br/produto/475643/placa-de-video-rtx-4060-ti-aero-oc-8g-gigabyte-nvidia-geforce-8gb-gddr6-128bits-rgb-dlss-ray-tracing-gv-n406taero-oc-8gd
Placa de Vídeo GTX 1630 EX Galax Nvidia GeForce, 4 GB GDDR6 - 63NQL4HP66EX;R$ 999,99;Kabum;https://www.kabum.com.br/produto/380802/placa-de-video-gtx-1630-ex-galax-nvidia-geforce-4-gb-gddr6-63nql4hp66ex
Placa de Vídeo GT 740 PCYES NVIDIA GeForce, 4GB GDDR5, 128 Bits Single Fan - PVGT7404GBR5128;R$ 474,99;Kabum;https://www.kabum.com.br/produto/453560/placa-de-video-gt-740-pcyes-nvidia-geforce-4gb-gddr5-128-bits-single-fan-pvgt7404gbr5128
Placa de Vídeo RX 550 Phantom Gaming ASRock AMD, 4 GB GDDR5 - 90-GA07ZZ-00UANF;R$ 599,90;Kabum;https://www.kabum.com.br/produto/498285/placa-de-video-rx-550-phantom-gaming-asrock-amd-4-gb-gddr5-90-ga07zz-00uanf
Placa de Vídeo RTX 4070 Ti ROG Strix Gaming Asus NVIDIA GeForce, 12 GB GDDR6X, ARGB, Ray Tracing  - ROG-STRIX-RTX4070TI-O12G-GAMING;R$ 6.799,99;Kabum;https://www.kabum.com.br/produto/403370/placa-de-video-rtx-4070-ti-rog-strix-gaming-asus-nvidia-geforce-12-gb-gddr6x-argb-ray-tracing-rog-strix-rtx4070ti-o12g-gaming
Placa De Vídeo Nvidia Geforce Gt 730 4gb GDDR5 64bits PCyes Pvgt7304gb;R$ 364,46;Kabum;https://www.kabum.com.br/produto/576526/placa-de-video-nvidia-geforce-gt-730-4gb-gddr5-64bits-pcyes-pvgt7304gb
Placa De Video Msi Geforce Rtx 4070, Ti Ventus 3x E 12g Oc 12;R$ 7.019,10;Kabum;https://www.kabum.com.br/produto/523686/placa-de-video-msi-geforce-rtx-4070-ti-ventus-3x-e-12g-oc-12
Placa de Vídeo RTX 4060 Ti Twin X2 OC Inno3D NVIDIA GeForce, 16Gb GDDR6, Dual fan, DLSS, Ray Tracing, G-Sync - N406T2-16D6X-178055N;R$ 2.999,99;Kabum;https://www.kabum.com.br/produto/474308/placa-de-video-rtx-4060-ti-twin-x2-oc-inno3d-nvidia-geforce-16gb-gddr6-dual-fan-dlss-ray-tracing-g-sync-n406t2-16d6x-178055n
Placa de Vídeo Intel Arc A770 Phantom Gaming AsRock, 16GB GDDR6, RGB, Polychrome SYNC - 90-GA4KZZ-00UANF;R$ 2.179,99;Kabum;https://www.kabum.com.br/produto/476794/placa-de-video-intel-arc-a770-phantom-gaming-asrock-16gb-gddr6-rgb-polychrome-sync-90-ga4kzz-00uanf
Placa de Vídeo RX 7600 XT ASUS AMD Radeon Dual O16G, 16GB GDDR6 - 90YV0K21-M0NA00;R$ 2.369,99;Kabum;https://www.kabum.com.br/produto/529101/placa-de-video-rx-7600-xt-asus-amd-radeon-dual-o16g-16gb-gddr6-90yv0k21-m0na00
Placa De Vídeo Nvidia Gigabyte Geforce, RTX 4070 Ti Super, Windforce Oc, 16GB, GDDR6x 256 Bits - Gv-n407tswf3oc-16gd;R$ 5.499,90;Kabum;https://www.kabum.com.br/produto/538961/placa-de-video-nvidia-gigabyte-geforce-rtx-4070-ti-super-windforce-oc-16gb-gddr6x-256-bits-gv-n407tswf3oc-16gd
Placa de Vídeo PCyes NVIDIA RTX 2060 Graffiti Series, 6GB GDDR6, Preto - PA2060RTX6GDF;R$ 1.399,99;Kabum;https://www.kabum.com.br/produto/348098/placa-de-video-pcyes-nvidia-rtx-2060-graffiti-series-6gb-gddr6-preto-pa2060rtx6gdf
Placa de Vídeo RTX 4070 O12G White NVIDIA GeForce, 12GB GDDR6X, DLSS, Ray Tracing, G-Sync - 90YV0IZ4-M0NA00;R$ 3.799,99;Kabum;https://www.kabum.com.br/produto/501559/placa-de-video-rtx-4070-o12g-white-nvidia-geforce-12gb-gddr6x-dlss-ray-tracing-g-sync-90yv0iz4-m0na00
Placa De Vídeo Galax RTX 4060 1-click Oc 2x, 8GB, GDDR6, 128bits - 46nsl8md8loc;R$ 2.390,00;Kabum;https://www.kabum.com.br/produto/479024/placa-de-video-galax-rtx-4060-1-click-oc-2x-8gb-gddr6-128bits-46nsl8md8loc
Placa De Vídeo RTX 4080 Black ST Galax Nvidia, 16GB GDDR6X, 256 Bits, 3 DP, HDMI 2.1, Dlss3 - 48nzm6md6lts;R$ 7.399,00;Kabum;https://www.kabum.com.br/produto/480640/placa-de-video-rtx-4080-black-st-galax-nvidia-16gb-gddr6x-256-bits-3-dp-hdmi-2-1-dlss3-48nzm6md6lts
Placa De Vídeo RTX 3060 Zotac Nvidia Geforce, 12GB, GDDR6, 192 Bits - A30600p-10m;R$ 2.227,44;Kabum;https://www.kabum.com.br/produto/544058/placa-de-video-rtx-3060-zotac-nvidia-geforce-12gb-gddr6-192-bits-a30600p-10m
Placa de Vídeo RTX 4080 Super OC Gaming Verto EPIC-X RGB Triple Fan PNY NVIDIA GeForce, 16GB GDDR6X, DLSS 3, Ray Tracing - VCG4080S16TFXXPB1-O;R$ 6.799,99;Kabum;https://www.kabum.com.br/produto/520761/placa-de-video-rtx-4080-super-oc-gaming-verto-epic-x-rgb-triple-fan-pny-nvidia-geforce-16gb-gddr6x-dlss-3-ray-tracing-vcg4080s16tfxxpb1-o
Placa De Vídeo BRX, AMD RX 580, 8GB, GDDR 5, 256Bit, VGA;R$ 1.199,99;Kabum;https://www.kabum.com.br/produto/459997/placa-de-video-brx-amd-rx-580-8gb-gddr-5-256bit-vga
Placa de Vídeo Afox AMD Radeon R5 230, 1GB DDR3, 64 Bits, LP Heatsink, HDMI, DVI, VGA - AFR5230-1024D;R$ 166,13;Kabum;https://www.kabum.com.br/produto/270478/placa-de-video-afox-amd-radeon-r5-230-1gb-ddr3-64-bits-lp-heatsink-hdmi-dvi-vga-afr5230-1024d
Placa de Vídeo RTX 4080 ROG Strix Edition Asus NVIDIA GeForce, 16GB GDDR6X, ARGB, DLSS, Ray Tracing, Branco - ROG-STRIX-RTX4080-O16G-WHITE;R$ 8.354,99;Kabum;https://www.kabum.com.br/produto/419112/placa-de-video-rtx-4080-rog-strix-edition-asus-nvidia-geforce-16gb-gddr6x-argb-dlss-ray-tracing-branco-rog-strix-rtx4080-o16g-white
